EarTagNumberCurrent	EarTagNumberOriginal	StrainName	Diet	Sex	Status	AgeAtDeath	DateOfBirth	DateDietStart	DateOfDeath	AgeAtSetUp	Weight00 Baseline	DateWeightBaseline	Weight01	AgeAtWeight01	Weight02	AgeAtWeight02	Weight03	AgeAtWeight03	Weight04	AgeAtWeight04	Weight05	AgeAtWeight05	Weight06	AgeAtWeight06	Weight07	AgeAtWeight07	Weight08	AgeAtWeight08	Weight09	AgeAtWeight09	Weight10	AgeAtWeight10	Weight11	AgeAtWeight11	Weight12	AgeAtWeight12	Weight13	AgeAtWeight13	Weight14	AgeAtWeight14	Weight15	AgeAtWeight15	Weight16	AgeAtWeight16	Weight17	AgeAtWeight17	Weight18	AgeAtWeight18	Weight19	AgeAtWeight19	Weight20	AgeAtWeight20		DateWeight01	DateWeight02	DateWeight03	DateWeight04	DateWeight05	DateWeight06	DateWeight07	DateWeight08	DateWeight09	DateWeight10	DateWeight11	DateWeight12	DateWeight13	DateWeight14	DateWeight15	DateWeight16	DateWeight17	DateWeight18	DateWeight19	DateWeight20	DaysOnDietAtWeight01	DaysOnDietAtWeight02	DaysOnDietAtWeight03	DaysOnDietAtWeight04	DaysOnDietAtWeight05	DaysOnDietAtWeight06	DaysOnDietAtWeight07	DaysOnDietAtWeight08	DaysOnDietAtWeight09	DaysOnDietAtWeight10	DaysOnDietAtWeight11	DaysOnDietAtWeight12	DaysOnDietAtWeight13	DaysOnDietAtWeight14	DaysOnDietAtWeight15	DaysOnDietAtWeight16	DaysOnDietAtWeight17	DaysOnDietAtWeight18	DaysOnDietAtWeight19	DaysOnDietAtWeight20
650	650	D2B6F1	CD	F	Natural	791	02/23/2012	07/20/2012	04/24/2014	148	38.3	07/20/2012	44.8	174	42.1	245	48.3	344	52.2	423	58	532	59.2	627	64.3	693	61.5	747																										08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013	01/16/2014	03/11/2014													26	97	196	275	384	479	545	599												
295	295	BXD29	CD	F	Natural	743	10/04/2011	02/13/2012	10/16/2013	132	25.1	02/13/2012	26.7	174	29	253	29.3	332	29.8	387	29.8	486	30.1	565	29.9	674																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
1277	1033	BXD24	CD	F	Harvest	377	04/10/2013	08/08/2013	04/22/2014	120	24.9	08/08/2013	25.4	175	27.1	215	27.4	281	28.1	335																																		10/02/2013	11/11/2013	01/16/2014	03/11/2014																	55	95	161	215																
1034	1034	BXD24	CD	F	Harvest	377	04/10/2013	08/08/2013	04/22/2014	120	25.9	08/08/2013	29	175	31.5	215	31.8	281	31.3	335																																		10/02/2013	11/11/2013	01/16/2014	03/11/2014																	55	95	161	215																
626	626	BXD74	CD	F	Natural	831	02/22/2012	07/20/2012	06/02/2014	149	23.9	07/20/2012	24.9	175	27.8	246	29.2	345	31.6	424	29.2	533	26.9	628	27.1	694	24.4	748	24.2	811																								08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013	01/16/2014	03/11/2014	05/13/2014												26	97	196	275	384	479	545	599	662											
627	627	BXD74	CD	F	Natural	588	02/22/2012	07/20/2012	10/02/2013	149	22.8	07/20/2012	24.2	175	28.9	246	30.3	345	28.4	424	29.4	533																																08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013																26	97	196	275	384															
195	195	BXD9	CD	F	Natural	393	10/03/2011	02/13/2012	10/30/2012	133	33.1	02/13/2012	34	175	29.6	254	28.7	333	25	388																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
197	197	BXD9	CD	F	Natural	462	10/03/2011	02/13/2012	01/07/2013	133	30.1	02/13/2012	33.5	175	39.7	254	40.2	333	31.3	388																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
199	199	BXD9	CD	F	Natural	466	10/03/2011	02/13/2012	01/11/2013	133	29.7	02/13/2012	30.3	175	33.1	254	34.1	333	33.6	388																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
5786	5786	BXD50	CD	F	Euthanized	469	06/27/2023	08/11/2023	10/08/2024	45	13.3		20	176	24	246	27.2	315	31.5	381	30.5	444																																12/20/2023	02/28/2024	05/07/2024	07/12/2024	09/13/2024																131	201	270	336	399															
206	206	BXD12	CD	F	Natural	717	10/02/2011	02/13/2012	09/18/2013	134	23.6	02/13/2012	23.6	176	28.6	255	29	334	29.8	389	29.4	488	31.5	567	20	676																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
169	169	BXD60	CD	F	Harvest	744	10/02/2011	02/13/2012	10/15/2013	134	25.3	02/13/2012	32	176	40.2	255	41.7	334	44	389	45	488	37.5	567	36.7	676																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
284	284	BXD56	CD	F	Natural	578	10/02/2011	02/13/2012	05/02/2013	134	27.9	02/13/2012	27.2	176	27.2	255	31.9	334	30.6	389	30	488	32.1	567																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															42	121	200	255	354	433														
167	167	BXD60	CD	F	Natural	474	10/02/2011	02/13/2012	01/18/2013	134	29.8	02/13/2012	30.5	176	33.3	255	33.1	334	36.8	389																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
282	282	BXD56	CD	F	Natural	486	10/02/2011	02/13/2012	01/30/2013	134	27.2	02/13/2012	28.2	176	28.7	255	32.2	334	35.2	389																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
280	280	BXD56	CD	F	Natural	257	10/02/2011	02/13/2012	06/15/2012	134	27.3	02/13/2012	26.6	176	24.2	255																																						03/26/2012	06/13/2012																			42	121																		
2347	2347	BXD29	CD	F	Natural	1025	06/16/2015	11/03/2015	04/06/2018	140	23		23.4	177	26.1	246	29.7	323	30.3	379	31	450	30.1	525	30.4	589	32.7	639	30.9	700	32	778	26.8	855	26.4	917	25.4	981																12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018								37	106	183	239	310	385	449	499	560	638	715	777	841							
2348	2348	BXD29	CD	F	Euthanized	860	06/16/2015	11/03/2015	10/23/2017	140	23.5		24.7	177	27	246	30.4	323	30.1	379	32	450	31.2	525	31.2	589	31.1	639	32	700	29.9	778	25.5	855																				12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017										37	106	183	239	310	385	449	499	560	638	715									
249	249	BXD100	CD	F	Natural	1072	10/01/2011	02/10/2012	09/07/2014	132	23.2	02/10/2012	26	177	28.8	256	31.6	335	34.2	390	34.3	489	29.9	568	27.8	677	23	772	12.2	838	19.4	892	18.5	956	18.3	1027																		03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013	01/16/2014	03/11/2014	05/14/2014	07/24/2014									45	124	203	258	357	436	545	640	706	760	824	895								
254	254	BXD86	CD	F	Harvest	746	10/01/2011	02/13/2012	10/16/2013	135	28.5	02/13/2012	32.6	177	37	256	40.5	335	42.8	390	40.7	489	42	568	37.2	677																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
250	250	BXD100	CD	F	Natural	689	10/01/2011	02/10/2012	08/20/2013	132	24	02/10/2012	26.5	177	32	256	29.7	335	36	390	38.3	489	38.1	568																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															45	124	203	258	357	436														
225	225	BXD100	CD	F	Natural	552	10/01/2011	02/10/2012	04/05/2013	132	29	02/10/2012	32.8	177	38.3	256	42.7	335	44.2	390	41.5	489																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																45	124	203	258	357															
247	247	BXD100	CD	F	Harvest	223	10/01/2011	02/10/2012	05/11/2012	132	24	02/10/2012	27.6	177																																								03/26/2012																				45																			
248	248	BXD100	CD	F	Harvest	223	10/01/2011	02/10/2012	05/11/2012	132	21.6	02/10/2012	24.4	177																																								03/26/2012																				45																			
468	468	BXD101	CD	F	Harvest	223	10/01/2011	02/10/2012	05/11/2012	132	24.3	02/10/2012	25.9	177																																								03/26/2012																				45																			
469	469	BXD101	CD	F	Harvest	223	10/01/2011	02/10/2012	05/11/2012	132	22.8	02/10/2012	24.8	177																																								03/26/2012																				45																			
2184	2184	DBA/2J	CD	F	Euthanized	338	11/16/2014	03/13/2015	10/20/2015	117	21		23.2	178	24.4	240	29.3	324																																				05/13/2015	07/14/2015	10/06/2015																		61	123	207																	
2390	2390	BXD98	CD	F	Natural	757	06/16/2015	11/03/2015	07/12/2017	140	20.9		21.7	178	21.9	246	22.9	323	22	379	21.4	450	19.9	525	17.6	589	17	639	18.9	700																								12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017												38	106	183	239	310	385	449	499	560											
549	549	BXD87	CD	F	Harvest	200	02/19/2012	07/20/2012	09/06/2012	152	20.6	07/20/2012	21.6	178																																								08/15/2012																				26																			
550	550	BXD87	CD	F	Harvest	200	02/19/2012	07/20/2012	09/06/2012	152	20.7	07/20/2012	21.4	178																																								08/15/2012																				26																			
1885	1885	DBA/2J	CD	F	Harvest	344	05/15/2014	10/22/2014	04/24/2015	160	24.7	10/22/2014	28.3	179	32.3	244	32.2	300																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
1886	1886	DBA/2J	CD	F	Harvest	344	05/15/2014	10/22/2014	04/24/2015	160	25.2	10/22/2014	27.1	179	31.5	244	29.8	300																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
5597	5597	BXD49	CD	F	Euthanized	454	06/24/2023	07/25/2023	09/20/2024	31	18.8		30.7	179	30.8	249	34.3	318	35.3	384	33	447																																12/20/2023	02/28/2024	05/07/2024	07/12/2024	09/13/2024																148	218	287	353	416															
5784	5784	BXD91	CD	F	Euthanized	440	06/24/2023	08/11/2023	09/06/2024	48	15.1		20.3	179	21.3	249	22.1	318	24.5	383																																		12/20/2023	02/28/2024	05/07/2024	07/11/2024																	131	201	270	335																
5595	5595	BXD49	CD	F	Euthanized	384	06/24/2023	07/25/2023	07/12/2024	31	16.1		31.1	179	34.2	249	40.4	318	39.1	384																																		12/20/2023	02/28/2024	05/07/2024	07/12/2024																	148	218	287	353																
5596	5596	BXD49	CD	F	Euthanized	384	06/24/2023	07/25/2023	07/12/2024	31	16		30.3	179	30.4	249	32.7	318	38.6	384																																		12/20/2023	02/28/2024	05/07/2024	07/12/2024																	148	218	287	353																
5598	5598	BXD49	CD	F	Euthanized	384	06/24/2023	07/25/2023	07/12/2024	31	19.1		28.3	179	29.6	249	32.1	318	33.8	384																																		12/20/2023	02/28/2024	05/07/2024	07/12/2024																	148	218	287	353																
5594	5594	BXD49	CD	F	Euthanized	319	06/24/2023	07/25/2023	05/08/2024	31	14.8		29.8	179	30.8	249	40.9	318																																				12/20/2023	02/28/2024	05/07/2024																		148	218	287																	
278	278	BXD39	CD	F	Euthanized	630	09/29/2011	02/13/2012	06/20/2013	137	25	02/13/2012	34.3	179	37.9	258	40.6	337	45.1	392	41.2	491	28.6	570																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															42	121	200	255	354	433														
142	142	BXD70	CD	F	Natural	785	09/28/2011	02/13/2012	11/21/2013	138	19.6	02/13/2012	22.3	180	22	259	22.9	338	22.6	393	21.1	492	22.2	571	21.3	680	16.5	775																										03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013													42	121	200	255	354	433	542	637												
286	286	BXD34	CD	F	Harvest	748	09/28/2011	02/13/2012	10/15/2013	138	26.5	02/13/2012	26.3	180	29.8	259	33.5	338	33.4	393	29.8	492	30.8	571	29.5	680																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
288	288	BXD34	CD	F	Harvest	748	09/28/2011	02/13/2012	10/15/2013	138	30.4	02/13/2012	27.6	180	26.6	259	29.2	338	30.6	393	27.8	492	28.2	571	26.6	680																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
2028	2028	BXD32	CD	F	Euthanized	963	09/11/2014	02/06/2015	05/01/2017	148	25.2		25.6	181	26.9	244	31	306	33.4	390	33	456	29.9	524	31.7	601	27.3	657	28	729	24.2	803	25.8	867	21.9	917																		03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017									33	96	158	242	308	376	453	509	581	655	719	769								
2029	2029	BXD32	CD	F	Natural	676	09/11/2014	02/06/2015	07/18/2016	148	27.1		28.8	181	31.8	244	34.3	306	36.4	390	36.3	456	34.6	524	36.8	601	31.2	657																										03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016													33	96	158	242	308	376	453	509												
2381	2381	BXD73b	CD	F	Natural	947	06/12/2015	11/03/2015	01/14/2018	144	19.4		20.5	181	21	250	24	327	22.2	383	25.7	455	25.2	529	23.9	593	21	643	22	704	16.8	782	11.9	859	13.1	921																		12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017									37	106	183	239	311	385	449	499	560	638	715	777								
2382	2382	BXD73b	CD	F	Natural	845	06/12/2015	11/03/2015	10/04/2017	144	17.8		20.2	181	21.8	250	23.1	327	23.1	383	25	455	23.5	529	24.2	593	24.8	643	23.2	704	17.2	782																						12/10/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017											37	106	183	239	311	385	449	499	560	638										
5764	5764	BXD91	CD	F	Euthanized	356	06/22/2023	08/11/2023	06/12/2024	50	15.3		20.5	181	20.6	251	21.2	320																																				12/20/2023	02/28/2024	05/07/2024																		131	201	270																	
5763	5763	BXD91	CD	F	Euthanized	370	06/22/2023	08/11/2023	06/26/2024	50	15.8		21	181	22.2	251	22.1	320																																				12/20/2023	02/28/2024	05/07/2024																		131	201	270																	
2894	2894	DBA/2J	CD	F	Euthanized	459	10/25/2018	03/14/2019	01/27/2020	140	26.7		27.8	182	34.7	231	29.8	310	32.9	363	32.1	419	28.6	459																														04/25/2019	06/13/2019	08/31/2019	10/23/2019	12/18/2019	01/27/2020															42	91	170	223	279	319														
2395	2395	BXD87	CD	F	Euthanized	797	06/12/2015	11/03/2015	08/17/2017	144	21.6		21.6	182	22.4	250	24	327	25.1	383	25.9	454	26.5	529	24.9	593	25.4	643	26.4	704	22.9	782																						12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017											38	106	183	239	310	385	449	499	560	638										
2098	2098	BXD65	CD	F	Harvest	222	09/10/2014	02/06/2015	04/20/2015	149	22.1		24.1	182																																								03/11/2015																				33																			
2922	2922	DBA/2J	CD	F	Euthanized	504	10/25/2018	03/14/2019	03/12/2020	140	24.8		29.1	183	30.7	231	30.1	310	29.4	362	30.6	419	28.7	469																														04/26/2019	06/13/2019	08/31/2019	10/22/2019	12/18/2019	02/06/2020															43	91	170	222	279	329														
2900	2900	DBA/2J	CD	F	Natural	499	10/25/2018	03/14/2019	03/07/2020	140	24.4		25	183	28	231	29.7	309	27.4	363	27.1	419	23.5	469																														04/26/2019	06/13/2019	08/30/2019	10/23/2019	12/18/2019	02/06/2020															43	91	169	223	279	329														
1768	1331	BXD13	CD	F	Natural	587	07/17/2013	11/15/2013	02/24/2015	121	20.8	11/15/2013	24	183	25	237	25.9	301	25.2	372	25.2	419	27	481	29.2	546																												01/16/2014	03/11/2014	05/14/2014	07/24/2014	09/09/2014	11/10/2014	01/14/2015														62	116	180	251	298	360	425													
855	855	BXD95	CD	F	Natural	666	02/14/2012	07/20/2012	12/11/2013	157	23.5	07/20/2012	25.5	183	25.7	254	28.5	353	29.8	432	30.3	541	29.4	636																														08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013															26	97	196	275	384	479														
2485	2485	BXD24	CD	F	Natural	972	08/18/2015	01/14/2016	04/16/2018	149	26.8		28.7	183	25.9	260	28.5	316	36.8	449	35.9	462	32	526	28.7	576	29.4	637	23.5	715	22.7	792	22.7	854	22.3	918																		02/17/2016	05/04/2016	06/29/2016	11/09/2016	11/22/2016	01/25/2017	03/16/2017	05/16/2017	08/02/2017	10/18/2017	12/19/2017	02/21/2018									34	111	167	300	313	377	427	488	566	643	705	769								
2103	2103	BXD65b	CD	F	Natural	536	09/08/2014	02/06/2015	02/26/2016	151	24.5		26.2	184	31.3	247	33.7	309	36.4	393	36.4	459	31.6	527																														03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016															33	96	158	242	308	376														
1898	1898	BXD68	CD	F	Harvest	349	05/10/2014	10/22/2014	04/24/2015	165	17.6	10/22/2014	18.1	184	20.7	249	21.5	305																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
1899	1899	BXD34	CD	F	Harvest	349	05/10/2014	10/22/2014	04/24/2015	165	21.1	10/22/2014	21.8	184	24.3	249	23.5	305																																				11/10/2014	01/14/2015	03/11/2015																		19	84	140																	
5685	5685	BXD199	CD	F	Euthanized	338	11/05/2023	02/02/2024	10/08/2024	89	26.9		33.8	184	36.6	250	43.5	313																																				05/07/2024	07/12/2024	09/13/2024																		95	161	224																	
373	373	BXD9	CD	F	Euthanized	625	09/24/2011	02/13/2012	06/10/2013	142	42.3	02/13/2012	46.1	184	43	263	44.7	342	45.6	397	42	496	34.1	575																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															42	121	200	255	354	433														
371	371	BXD9	CD	F	Euthanized	440	09/24/2011	02/13/2012	12/07/2012	142	36.2	02/13/2012	38	184	40.9	263	41	342	27.8	397																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
375	375	BXD9	CD	F	Euthanized	448	09/24/2011	02/13/2012	12/15/2012	142	39.1	02/13/2012	43	184	39.3	263	35.9	342	40.1	397																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
1103	1103	C57BL/6J	CD	F	Harvest	537	03/31/2013	08/08/2013	09/19/2014	130	22.9	08/08/2013	25.1	185	24.2	225	28.7	291	28.8	345	29.8	409	29.8	479	28.4	526																												10/02/2013	11/11/2013	01/16/2014	03/11/2014	05/14/2014	07/23/2014	09/08/2014														55	95	161	215	279	349	396													
1764	1104	C57BL/6J	CD	F	Harvest	537	03/31/2013	08/08/2013	09/19/2014	130	22.8	08/08/2013	25.3	185	25.1	225	25.6	291	27.2	345	31.6	409	32.6	479	33.6	526																												10/02/2013	11/11/2013	01/16/2014	03/11/2014	05/14/2014	07/23/2014	09/08/2014														55	95	161	215	279	349	396													
5587	5587	BXD38	CD	F	Euthanized	488	06/18/2023	07/25/2023	10/18/2024	37	15.7		27.8	185	30.2	255	32.9	324	35.3	390	34.4	453																																12/20/2023	02/28/2024	05/07/2024	07/12/2024	09/13/2024																148	218	287	353	416															
3203	3203	BXD9	CD	F	Euthanized	821	04/20/2020	09/23/2020	07/20/2022	156	39.7		38.9	185	49.4	312	50.6	367	47.7	437	49.6	500	49.1	564	50.4	647			28.4	783																								10/22/2020	02/26/2021	04/22/2021	07/01/2021	09/02/2021	11/05/2021	01/27/2022		06/12/2022												29	156	211	281	344	408	491		627											
3204	3204	BXD9	CD	F	Euthanized	821	04/20/2020	09/23/2020	07/20/2022	156	38.4		40	185	51	312	52.5	367	52	437	52.3	500	54.5	564	54.5	647			27.8	783																								10/22/2020	02/26/2021	04/22/2021	07/01/2021	09/02/2021	11/05/2021	01/27/2022		06/12/2022												29	156	211	281	344	408	491		627											
369	369	BXD9	CD	F	Natural	435	09/22/2011	02/13/2012	11/30/2012	144	36.2	02/13/2012	36.6	186	40.1	265	42.5	344	39.6	399																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
365	365	BXD9	CD	F	Harvest	348	09/22/2011	02/13/2012	09/04/2012	144	43.5	02/13/2012	45.9	186	49.5	265	49.8	344																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
367	367	BXD9	CD	F	Harvest	348	09/22/2011	02/13/2012	09/04/2012	144	39.7	02/13/2012	41.1	186	42.8	265	44.6	344																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
5582	5582	BXD99	CD	F	Euthanized	326	06/16/2023	07/25/2023	05/07/2024	39	14.1		25.9	187	25.1	257	27.8	326																																				12/20/2023	02/28/2024	05/07/2024																		148	218	287																	
217	217	BXD48a	CD	F	Natural	806	09/21/2011	02/13/2012	12/05/2013	145	27.1	02/13/2012	28.7	187	29.7	266	20.8	345	30.8	400	30.5	499	33.9	578	33	687	29.8	782																										03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013													42	121	200	255	354	433	542	637												
215	215	BXD48a	CD	F	Natural	685	09/21/2011	02/13/2012	08/06/2013	145	25.6	02/13/2012	27.2	187	28.8	266	30.2	345	30.4	400	31.9	499	33.8	578																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															42	121	200	255	354	433														
1068	1068	BXD34	CD	F	Harvest	201	03/29/2013	08/08/2013	10/16/2013	132	20.2	08/08/2013	21.7	187																																								10/02/2013																				55																			
1069	1069	BXD68	CD	F	Harvest	201	03/29/2013	08/08/2013	10/16/2013	132	22.3	08/08/2013	25.6	187																																								10/02/2013																				55																			
